timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
1933312.0,1335.0216410160065,6207.0,10.0,3.5,0.0,1000.0,353.35,22.0
1966080.0,1357.6967718601227,6319.0,10.0,4.0,0.0,1000.0,379.325,14.0
1998848.0,1380.151734828949,6405.0,10.0,3.25,0.0,1000.0,391.9,15.0
2031616.0,1402.5819008350372,6492.0,10.0,3.0,0.0,1000.0,448.775,9.0
2064384.0,1425.1433641910553,6559.0,10.0,4.5,0.0,1000.0,316.3,14.0
2097152.0,1447.8748304843903,6687.0,10.0,4.0,0.0,1000.0,306.775,15.0
2129920.0,1470.4162516593933,6779.0,10.0,4.75,0.0,1000.0,393.55,12.0
2162688.0,1492.9669525623322,6875.0,10.0,4.75,0.0,1000.0,352.15,7.0
2195456.0,1515.5411200523376,6962.0,10.0,4.75,0.0,1000.0,385.725,14.0
2228224.0,1538.1451210975647,7074.0,10.0,5.25,0.0,1000.0,362.925,14.0
2260992.0,1560.7107183933258,7204.0,10.0,5.0,0.0,1000.0,299.725,13.0
2293760.0,1583.3097665309906,7318.0,10.0,5.5,0.0,1000.0,180.6,13.0
2326528.0,1605.807044506073,7423.0,10.0,3.75,0.0,1000.0,329.925,15.0
2359296.0,1628.333790063858,7510.0,10.0,4.5,0.0,1000.0,261.9,15.0
2392064.0,1650.8602271080017,7609.0,10.0,4.75,0.0,1000.0,286.775,13.0
2424832.0,1673.6003394126892,7712.0,10.0,5.0,0.0,1000.0,252.125,13.0
2457600.0,1696.1116650104523,7841.0,10.0,4.0,0.0,1000.0,303.4,11.0
2490368.0,1718.7336730957031,7954.0,10.0,4.0,0.0,1000.0,291.125,13.0
2523136.0,1741.2064843177795,8051.0,10.0,5.75,0.0,1000.0,299.575,9.0
2555904.0,1763.7384686470032,8143.0,10.0,5.75,0.0,1000.0,276.825,13.0
2588672.0,1786.3091564178467,8244.0,10.0,5.75,0.0,1000.0,276.7,9.0
2621440.0,1809.024510383606,8349.0,10.0,4.75,0.0,1000.0,416.4,13.0
2654208.0,1831.708059310913,8464.0,10.0,5.0,0.0,1000.0,298.675,13.0
2686976.0,1854.2694363594055,8573.0,10.0,4.25,0.0,1000.0,286.975,14.0
2719744.0,1876.8421008586884,8660.0,10.0,2.5,0.0,1000.0,351.2,15.0
2752512.0,1899.5379288196564,8788.0,10.0,3.75,0.0,1000.0,275.525,13.0
2785280.0,1922.107882976532,8896.0,10.0,4.5,0.0,1000.0,279.775,14.0
2818048.0,1944.7080059051514,9011.0,10.0,5.0,0.0,1000.0,286.1,14.0
2850816.0,1967.2747342586517,9095.0,10.0,5.0,0.0,1000.0,263.025,12.0
