timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
2162688.0,1464.5874664783478,11497.0,10.0,6.75,0.0,1000.0,201.75,12.0
2195456.0,1486.5831468105316,11697.0,10.0,6.5,0.0,1000.0,213.775,12.0
2228224.0,1508.5810260772705,11908.0,10.0,7.0,0.0,1000.0,161.825,6.0
2260992.0,1530.7487998008728,12098.0,10.0,4.75,0.0,1000.0,222.725,13.0
2293760.0,1552.9503002166748,12221.0,10.0,5.75,0.0,932.0,141.55,10.0
2326528.0,1574.9894487857819,12330.0,10.0,5.75,0.0,1000.0,284.9,11.0
2359296.0,1596.9327132701874,12509.0,10.0,8.0,0.0,1000.0,132.825,14.0
2392064.0,1619.0211734771729,12660.0,10.0,7.5,0.0,1000.0,192.25,15.0
2424832.0,1641.0330517292023,12837.0,10.0,6.75,0.0,1000.0,260.025,15.0
2457600.0,1663.067432641983,13011.0,10.0,7.0,0.0,1000.0,248.075,12.0
2490368.0,1685.064952135086,13184.0,10.0,8.0,0.0,1000.0,171.25,14.0
2523136.0,1707.2291028499603,13312.0,10.0,6.75,0.0,1000.0,224.9,13.0
2555904.0,1729.2893676757812,13482.0,10.0,6.75,0.0,1000.0,220.475,13.0
2588672.0,1751.4397950172424,13684.0,10.0,6.5,0.0,1000.0,207.925,11.0
2621440.0,1773.4553501605988,13883.0,10.0,7.75,0.0,453.0,76.525,13.0
2654208.0,1795.688381433487,14041.0,10.0,7.5,0.0,1000.0,183.375,14.0
2686976.0,1817.7772405147552,14162.0,10.0,8.0,0.0,1000.0,142.4,9.0
2719744.0,1839.913043498993,14290.0,10.0,6.25,0.0,1000.0,244.2,13.0
2752512.0,1861.9658091068268,14473.0,10.0,6.75,0.0,1000.0,246.975,17.0
2785280.0,1884.1646518707275,14634.0,10.0,7.0,0.0,1000.0,191.65,12.0
2818048.0,1906.2533416748047,14793.0,10.0,6.5,0.0,1000.0,197.95,10.0
2850816.0,1928.4605152606964,14945.0,10.0,6.5,0.0,1000.0,226.025,16.0
2883584.0,1950.6801795959473,15198.0,10.0,6.25,0.0,1000.0,263.85,9.0
2916352.0,1972.8433754444122,15439.0,10.0,8.0,0.0,556.0,110.25,13.0
2949120.0,1994.908891916275,15598.0,10.0,7.75,0.0,1000.0,152.9,12.0
2981888.0,2016.9414012432098,15784.0,10.0,8.0,0.0,1000.0,122.425,15.0
3014656.0,2039.1554729938507,15960.0,10.0,6.25,0.0,1000.0,179.725,11.0
3047424.0,2061.2275133132935,16099.0,10.0,7.25,0.0,1000.0,189.05,13.0
3080192.0,2083.401027441025,16264.0,10.0,7.0,0.0,1000.0,127.8,12.0
3112960.0,2105.429839849472,16402.0,10.0,7.75,0.0,1000.0,157.15,12.0
3145728.0,2127.5640399456024,16557.0,10.0,8.0,0.0,1000.0,202.5,14.0
3178496.0,2149.687932729721,16741.0,10.0,6.5,0.0,1000.0,232.675,10.0
3211264.0,2171.76971411705,16881.0,10.0,6.5,0.0,1000.0,222.35,11.0
3244032.0,2193.8244218826294,17044.0,10.0,6.25,0.0,1000.0,205.75,14.0
3276800.0,2216.0153708457947,17179.0,10.0,7.0,0.0,1000.0,219.1,14.0
3309568.0,2238.150048971176,17360.0,10.0,6.5,0.0,1000.0,271.05,14.0
3342336.0,2260.2755715847015,17584.0,10.0,6.5,0.0,1000.0,147.55,12.0
3375104.0,2282.3570997714996,17745.0,10.0,6.75,0.0,1000.0,229.575,14.0
3407872.0,2304.542692422867,17865.0,10.0,7.25,0.0,1000.0,224.125,13.0
3440640.0,2326.62145113945,18053.0,10.0,4.75,0.0,1000.0,258.275,6.0
3473408.0,2348.7451333999634,18220.0,10.0,6.5,0.0,1000.0,208.375,14.0
3506176.0,2370.8871636390686,18390.0,10.0,7.5,0.0,1000.0,125.325,14.0
3538944.0,2392.9730978012085,18545.0,10.0,7.0,0.0,1000.0,198.5,14.0
3571712.0,2415.1008291244507,18693.0,10.0,7.0,0.0,1000.0,237.5,14.0
3604480.0,2437.207947254181,18846.0,10.0,6.75,0.0,1000.0,241.575,6.0
3637248.0,2459.4073004722595,18971.0,10.0,7.25,0.0,1000.0,219.125,13.0
3670016.0,2481.6075241565704,19087.0,10.0,7.75,0.0,1000.0,213.6,13.0
3702784.0,2503.6531603336334,19234.0,10.0,7.75,0.0,1000.0,235.75,11.0
3735552.0,2525.6151270866394,19393.0,10.0,6.25,0.0,1000.0,274.4,14.0
3768320.0,2547.7344782352448,19528.0,10.0,7.25,0.0,1000.0,263.7,9.0
3801088.0,2569.9322607517242,19731.0,10.0,7.25,0.0,1000.0,186.175,9.0
3833856.0,2592.0299212932587,19934.0,10.0,7.5,0.0,1000.0,153.65,17.0
3866624.0,2614.0211803913116,20111.0,10.0,8.25,0.0,1000.0,137.85,13.0
3899392.0,2636.2124495506287,20260.0,10.0,8.5,0.0,1000.0,130.15,12.0
3932160.0,2658.3256661891937,20390.0,10.0,7.25,0.0,1000.0,200.375,11.0
3964928.0,2680.508045911789,20540.0,10.0,7.5,0.0,1000.0,215.575,14.0
3997696.0,2702.5920441150665,20686.0,10.0,5.25,0.0,1000.0,332.575,14.0
4030464.0,2724.7990489006042,20814.0,10.0,5.75,0.0,1000.0,277.3,14.0
4063232.0,2746.9313633441925,20938.0,10.0,7.0,0.0,1000.0,224.975,14.0
4096000.0,2769.070099592209,21082.0,10.0,7.25,0.0,1000.0,186.475,11.0
4128768.0,2791.2848784923553,21247.0,10.0,7.5,0.0,1000.0,206.9,12.0
4161536.0,2813.4687247276306,21412.0,10.0,7.25,0.0,1000.0,213.25,15.0
4194304.0,2835.6440773010254,21555.0,10.0,7.0,0.0,1000.0,173.075,9.0
4227072.0,2857.6828486919403,21699.0,10.0,6.75,0.0,1000.0,170.65,12.0
4259840.0,2879.8630549907684,21833.0,10.0,7.25,0.0,1000.0,218.875,11.0
4292608.0,2901.9056544303894,22047.0,10.0,6.75,0.0,1000.0,201.525,15.0
4325376.0,2924.0227172374725,22200.0,10.0,7.75,0.0,1000.0,132.45,11.0
4358144.0,2946.043317556381,22402.0,10.0,6.5,0.0,1000.0,138.325,6.0
4390912.0,2968.1942059993744,22533.0,10.0,6.75,0.0,1000.0,154.375,11.0
4423680.0,2990.297653913498,22668.0,10.0,5.5,0.0,1000.0,302.3,11.0
4456448.0,3012.388334274292,22796.0,10.0,7.5,0.0,1000.0,183.45,9.0
4489216.0,3034.428633928299,22939.0,10.0,5.75,0.0,1000.0,316.225,12.0
4521984.0,3056.696788072586,23123.0,10.0,6.5,0.0,1000.0,168.275,14.0
4554752.0,3078.786836862564,23300.0,10.0,7.25,0.0,1000.0,196.8,13.0
4587520.0,3100.8821337223053,23466.0,10.0,7.5,0.0,1000.0,112.05,14.0
4620288.0,3122.976194381714,23667.0,10.0,7.75,0.0,1000.0,163.725,11.0
4653056.0,3145.175060272217,23835.0,10.0,7.25,0.0,1000.0,179.55,12.0
4685824.0,3167.202682495117,24000.0,10.0,8.0,0.0,1000.0,96.825,9.0
4718592.0,3189.2822756767273,24149.0,10.0,7.75,0.0,1000.0,233.15,14.0
4751360.0,3211.454930305481,24341.0,10.0,5.0,0.0,1000.0,356.0,14.0
4784128.0,3233.4749805927277,24479.0,10.0,6.25,0.0,1000.0,232.175,17.0
4816896.0,3255.5176434516907,24635.0,10.0,5.0,0.0,1000.0,286.4,9.0
4849664.0,3277.5714819431305,24858.0,10.0,7.0,0.0,841.0,130.725,11.0
4882432.0,3299.8058280944824,25046.0,10.0,6.5,0.0,1000.0,179.675,18.0
4915200.0,3321.9529716968536,25172.0,10.0,6.75,0.0,1000.0,259.35,12.0
4947968.0,3344.1371779441833,25304.0,10.0,6.25,0.0,1000.0,303.075,14.0
4980736.0,3366.223606109619,25469.0,10.0,5.5,0.0,1000.0,324.65,14.0
5013504.0,3388.5572447776794,25696.0,10.0,6.5,0.0,995.0,148.575,12.0
5046272.0,3410.815079689026,25868.0,10.0,5.5,0.0,1000.0,200.0,14.0
5079040.0,3432.9807567596436,26039.0,10.0,7.0,0.0,904.0,182.5,14.0
5111808.0,3455.073484182358,26210.0,10.0,7.25,0.0,1000.0,146.7,12.0
5144576.0,3477.3095774650574,26374.0,10.0,5.75,0.0,1000.0,288.525,12.0
5177344.0,3499.4677696228027,26513.0,10.0,6.5,0.0,1000.0,315.85,14.0
5210112.0,3521.6135976314545,26657.0,10.0,7.0,0.0,1000.0,225.8,14.0
5242880.0,3543.7107541561127,26845.0,10.0,7.5,0.0,1000.0,146.55,9.0
5275648.0,3566.000013113022,27026.0,10.0,8.0,0.0,1000.0,194.25,14.0
5308416.0,3588.1184933185577,27190.0,10.0,6.5,0.0,1000.0,249.2,14.0
5341184.0,3610.1334834098816,27333.0,10.0,7.25,0.0,1000.0,125.475,10.0
5373952.0,3632.3706612586975,27534.0,10.0,6.75,0.0,1000.0,166.0,14.0
5406720.0,3654.5129895210266,27696.0,10.0,6.5,0.0,1000.0,211.775,12.0
5439488.0,3676.543883562088,27863.0,10.0,5.5,0.0,1000.0,285.15,13.0
5472256.0,3698.5593450069427,28030.0,10.0,8.0,0.0,1000.0,140.275,13.0
5505024.0,3720.753923892975,28181.0,10.0,6.75,0.0,1000.0,222.25,11.0
5537792.0,3742.809691429138,28301.0,10.0,8.25,0.0,1000.0,183.9,13.0
5570560.0,3764.8815743923187,28472.0,10.0,6.0,0.0,1000.0,338.425,14.0
5603328.0,3786.911411046982,28641.0,10.0,7.25,0.0,1000.0,191.675,14.0
5636096.0,3809.1845252513885,28836.0,10.0,7.0,0.0,1000.0,206.3,12.0
5668864.0,3831.3656272888184,28983.0,10.0,6.75,0.0,1000.0,211.775,14.0
5701632.0,3853.5571460723877,29174.0,10.0,6.75,0.0,1000.0,139.475,18.0
5734400.0,3875.66135931015,29375.0,10.0,8.25,0.0,1000.0,142.1,9.0
5767168.0,3897.8696835041046,29555.0,10.0,5.0,0.0,1000.0,243.575,19.0
5799936.0,3919.988135576248,29708.0,10.0,5.5,0.0,1000.0,167.35,11.0
5832704.0,3942.08766245842,29907.0,10.0,5.25,0.0,1000.0,207.775,11.0
5865472.0,3964.2773339748383,30096.0,10.0,7.0,0.0,1000.0,163.175,11.0
5898240.0,3986.553272008896,30297.0,10.0,7.5,0.0,774.0,174.8,12.0
5931008.0,4008.677229642868,30511.0,10.0,8.75,0.0,663.0,78.625,13.0
5963776.0,4030.6910061836243,30719.0,10.0,6.75,0.0,1000.0,171.975,10.0
5996544.0,4052.8693051338196,30873.0,10.0,6.5,0.0,727.0,149.8,15.0
6029312.0,4075.0231745243073,31059.0,10.0,8.5,0.0,1000.0,143.875,13.0
6062080.0,4097.179827213287,31258.0,10.0,8.25,0.0,1000.0,140.825,10.0
6094848.0,4119.288053274155,31438.0,10.0,8.0,0.0,1000.0,138.25,14.0
6127616.0,4141.4814693927765,31598.0,10.0,7.25,0.0,1000.0,166.45,12.0
6160384.0,4163.583066225052,31758.0,10.0,6.0,0.0,1000.0,216.45,9.0
6193152.0,4185.686058521271,31940.0,10.0,7.75,0.0,1000.0,194.325,13.0
6225920.0,4207.680685043335,32148.0,10.0,8.0,0.0,1000.0,134.5,11.0
6258688.0,4229.864029407501,32318.0,10.0,7.5,0.0,1000.0,170.5,9.0
6291456.0,4251.900178909302,32468.0,10.0,7.75,0.0,1000.0,202.525,10.0
6324224.0,4274.0114142894745,32597.0,10.0,6.25,0.0,1000.0,298.0,13.0
6356992.0,4296.074390172958,32789.0,10.0,5.75,0.0,1000.0,251.175,13.0
6389760.0,4318.244415044785,33045.0,10.0,6.0,0.0,871.0,124.25,11.0
6422528.0,4340.37659239769,33247.0,10.0,7.5,0.0,1000.0,116.125,15.0
6455296.0,4362.5783088207245,33455.0,10.0,7.75,0.0,1000.0,132.375,14.0
6488064.0,4384.653773784637,33650.0,10.0,7.5,0.0,1000.0,133.825,12.0
6520832.0,4406.912774324417,33871.0,10.0,7.25,0.0,1000.0,134.225,13.0
6553600.0,4429.041557073593,34129.0,10.0,7.0,0.0,1000.0,180.375,11.0
6586368.0,4451.112969875336,34379.0,10.0,8.25,0.0,1000.0,150.75,14.0
6619136.0,4473.41183257103,34593.0,10.0,7.5,0.0,1000.0,123.2,15.0
6651904.0,4495.697026252747,34757.0,10.0,9.5,0.0,559.0,106.05,9.0
6684672.0,4517.9108855724335,34923.0,10.0,6.75,0.0,1000.0,203.05,14.0
6717440.0,4540.064841270447,35121.0,10.0,7.75,0.0,1000.0,209.3,14.0
6750208.0,4562.27973818779,35375.0,10.0,6.5,0.0,1000.0,150.45,13.0
6782976.0,4584.3495399951935,35579.0,10.0,7.75,0.0,1000.0,147.075,11.0
6815744.0,4606.417817354202,35777.0,10.0,7.75,0.0,1000.0,183.625,11.0
6848512.0,4628.522960186005,35945.0,10.0,7.75,0.0,1000.0,149.225,14.0
6881280.0,4650.802110910416,36150.0,10.0,7.0,0.0,1000.0,147.325,9.0
6914048.0,4672.920574426651,36365.0,10.0,8.75,0.0,1000.0,126.1,12.0
6946816.0,4695.079890727997,36524.0,10.0,6.0,0.0,1000.0,209.775,13.0
6979584.0,4717.147266149521,36723.0,10.0,6.75,0.0,1000.0,188.825,14.0
7012352.0,4739.428142309189,36902.0,10.0,6.75,0.0,1000.0,173.875,18.0
7045120.0,4761.6176035404205,37113.0,10.0,7.75,0.0,1000.0,134.825,15.0
7077888.0,4783.811990737915,37308.0,10.0,7.5,0.0,749.0,129.9,12.0
7110656.0,4805.936480998993,37491.0,10.0,8.0,0.0,1000.0,154.2,10.0
7143424.0,4828.179749011993,37690.0,10.0,7.5,0.0,1000.0,161.25,14.0
7176192.0,4850.252721309662,37895.0,10.0,7.25,0.0,962.0,141.475,14.0
7208960.0,4872.375123739243,38097.0,10.0,8.25,0.0,1000.0,137.125,13.0
7241728.0,4894.413586616516,38281.0,10.0,5.75,0.0,1000.0,204.85,14.0
7274496.0,4916.661942481995,38448.0,10.0,7.25,0.0,1000.0,158.675,13.0
7307264.0,4938.839181661606,38631.0,10.0,6.0,0.0,1000.0,259.35,12.0
7340032.0,4960.892034292221,38838.0,10.0,5.75,0.0,1000.0,211.55,9.0
7372800.0,4983.087039709091,39022.0,10.0,7.75,0.0,1000.0,159.75,10.0
7405568.0,5005.266789674759,39228.0,10.0,8.25,0.0,467.0,77.075,11.0
7438336.0,5027.391727209091,39441.0,10.0,6.5,0.0,1000.0,148.875,9.0
7471104.0,5049.492146730423,39596.0,10.0,5.5,0.0,1000.0,260.125,15.0
7503872.0,5071.662923812866,39752.0,10.0,6.0,0.0,1000.0,222.75,12.0
7536640.0,5093.828333616257,39941.0,10.0,6.75,0.0,1000.0,155.175,14.0
7569408.0,5115.957190036774,40152.0,10.0,7.25,0.0,1000.0,157.25,11.0
7602176.0,5138.078571796417,40334.0,10.0,7.0,0.0,1000.0,132.125,11.0
7634944.0,5160.3756449222565,40516.0,10.0,6.75,0.0,1000.0,176.25,14.0
7667712.0,5182.545931100845,40697.0,10.0,8.0,0.0,1000.0,114.2,9.0
7700480.0,5204.7205286026,40873.0,10.0,6.75,0.0,1000.0,205.9,15.0
7733248.0,5226.799481153488,41054.0,10.0,7.25,0.0,1000.0,163.1,11.0
7766016.0,5248.992570638657,41263.0,10.0,7.75,0.0,1000.0,148.05,13.0
7798784.0,5271.233237504959,41445.0,10.0,7.5,0.0,1000.0,168.225,10.0
7831552.0,5293.466727256775,41609.0,10.0,8.25,0.0,1000.0,123.7,9.0
7864320.0,5315.623384714127,41773.0,10.0,7.75,0.0,1000.0,209.85,14.0
7897088.0,5337.908509492874,41919.0,10.0,6.5,0.0,1000.0,246.9,12.0
7929856.0,5360.051108837128,42081.0,10.0,6.75,0.0,1000.0,315.35,11.0
7962624.0,5382.116290807724,42264.0,10.0,7.0,0.0,1000.0,250.225,13.0
7995392.0,5404.225032091141,42434.0,10.0,6.5,0.0,1000.0,276.725,16.0
8028160.0,5426.395107507706,42636.0,10.0,7.75,0.0,1000.0,167.775,12.0
8060928.0,5448.567118644714,42811.0,10.0,8.75,0.0,1000.0,119.325,10.0
8093696.0,5470.72078371048,42988.0,10.0,7.75,0.0,1000.0,150.15,13.0
8126464.0,5492.9012842178345,43210.0,10.0,6.75,0.0,1000.0,221.3,13.0
8159232.0,5515.028467178345,43404.0,10.0,7.75,0.0,1000.0,137.975,16.0
8192000.0,5537.132348060608,43583.0,10.0,8.0,0.0,1000.0,116.775,9.0
8224768.0,5559.1926481723785,43752.0,10.0,6.25,0.0,1000.0,206.85,12.0
8257536.0,5581.3667113780975,43896.0,10.0,6.75,0.0,1000.0,208.9,13.0
8290304.0,5603.4408276081085,44055.0,10.0,6.5,0.0,1000.0,223.275,14.0
8323072.0,5625.529438257217,44217.0,10.0,7.5,0.0,1000.0,159.15,14.0
8355840.0,5647.581964731216,44369.0,10.0,7.5,0.0,1000.0,235.5,14.0
8388608.0,5669.808413267136,44535.0,10.0,7.5,0.0,1000.0,226.175,15.0
8421376.0,5691.954692840576,44667.0,10.0,7.25,0.0,1000.0,202.35,10.0
8454144.0,5714.124129295349,44841.0,10.0,7.5,0.0,1000.0,172.875,13.0
8486912.0,5736.244922876358,45021.0,10.0,8.0,0.0,1000.0,78.3,9.0
8519680.0,5758.551259756088,45210.0,10.0,7.25,0.0,1000.0,253.075,13.0
8552448.0,5780.741366863251,45387.0,10.0,7.5,0.0,1000.0,206.9,11.0
8585216.0,5802.896404027939,45603.0,10.0,6.75,0.0,1000.0,205.975,13.0
8617984.0,5824.970809698105,45818.0,10.0,7.75,0.0,1000.0,140.025,14.0
8650752.0,5847.2027287483215,45997.0,10.0,7.5,0.0,1000.0,167.9,10.0
8683520.0,5869.309519290924,46191.0,10.0,8.25,0.0,1000.0,112.95,14.0
8716288.0,5891.467812299728,46359.0,10.0,7.75,0.0,1000.0,175.425,9.0
8749056.0,5913.661201715469,46546.0,10.0,7.25,0.0,1000.0,232.125,16.0
8781824.0,5935.912072658539,46707.0,10.0,8.0,0.0,1000.0,196.05,17.0
8814592.0,5957.985770940781,46888.0,10.0,7.5,0.0,1000.0,152.525,15.0
8847360.0,5980.063410043716,47063.0,10.0,6.25,0.0,1000.0,288.525,14.0
8880128.0,6002.371398687363,47240.0,10.0,7.25,0.0,1000.0,191.1,9.0
8912896.0,6024.489943027496,47406.0,10.0,7.75,0.0,1000.0,123.475,14.0
8945664.0,6046.519403219223,47604.0,10.0,6.5,0.0,1000.0,235.65,14.0
8978432.0,6068.57851266861,47785.0,10.0,7.0,0.0,1000.0,197.05,11.0
9011200.0,6090.724376916885,47979.0,10.0,6.75,0.0,1000.0,236.8,14.0
9043968.0,6112.8443768024445,48168.0,10.0,7.25,0.0,1000.0,180.75,11.0
9076736.0,6134.8980078697205,48399.0,10.0,6.25,0.0,1000.0,243.825,17.0
9109504.0,6156.996456384659,48625.0,10.0,8.75,0.0,1000.0,115.075,12.0
9142272.0,6179.282824039459,48781.0,10.0,7.75,0.0,1000.0,170.375,10.0
9175040.0,6201.432412862778,48981.0,10.0,7.25,0.0,1000.0,205.25,10.0
9207808.0,6223.60516500473,49149.0,10.0,7.5,0.0,1000.0,173.525,14.0
9240576.0,6245.74330663681,49311.0,10.0,7.25,0.0,1000.0,189.05,13.0
9273344.0,6267.99357676506,49486.0,10.0,7.5,0.0,1000.0,133.9,16.0
9306112.0,6290.123594284058,49671.0,10.0,7.5,0.0,1000.0,213.35,12.0
9338880.0,6312.26322388649,49870.0,10.0,7.0,0.0,1000.0,192.3,17.0
9371648.0,6334.5721826553345,50042.0,10.0,7.25,0.0,1000.0,242.325,9.0
9404416.0,6356.829419374466,50199.0,10.0,6.5,0.0,1000.0,236.925,14.0
9437184.0,6379.0360243320465,50391.0,10.0,7.0,0.0,1000.0,198.65,10.0
9469952.0,6401.1210906505585,50574.0,10.0,8.25,0.0,1000.0,152.55,13.0
9502720.0,6423.329087972641,50755.0,10.0,9.25,0.0,1000.0,110.525,13.0
9535488.0,6445.5390956401825,50928.0,10.0,7.75,0.0,1000.0,154.4,14.0
9568256.0,6467.748676300049,51107.0,10.0,7.75,0.0,1000.0,153.275,12.0
9601024.0,6489.8866539001465,51310.0,10.0,7.25,0.0,1000.0,150.2,14.0
9633792.0,6512.136515617371,51518.0,10.0,8.25,0.0,1000.0,132.075,12.0
9666560.0,6534.252117872238,51677.0,10.0,7.75,0.0,1000.0,149.125,14.0
9699328.0,6556.4206199646,51829.0,10.0,6.5,0.0,1000.0,189.225,14.0
9732096.0,6578.512805938721,51983.0,10.0,6.5,0.0,1000.0,240.3,14.0
9764864.0,6600.750127792358,52185.0,10.0,8.0,0.0,1000.0,198.775,12.0
9797632.0,6622.93851184845,52331.0,10.0,8.25,0.0,1000.0,155.825,14.0
9830400.0,6645.166122674942,52521.0,10.0,8.25,0.0,1000.0,154.925,11.0
9863168.0,6667.30841755867,52676.0,10.0,7.75,0.0,1000.0,207.325,10.0
9895936.0,6689.595187664032,52830.0,10.0,7.5,0.0,1000.0,270.875,11.0
9928704.0,6711.872577428818,52969.0,10.0,6.75,0.0,1000.0,267.35,14.0
9961472.0,6734.095637083054,53140.0,10.0,6.5,0.0,1000.0,286.4,14.0
9994240.0,6756.221476793289,53285.0,10.0,7.75,0.0,1000.0,254.0,10.0
10027008.0,6778.479322195053,53487.0,10.0,7.75,0.0,1000.0,210.175,15.0
10059776.0,6800.661761045456,53714.0,10.0,7.75,0.0,1000.0,117.425,9.0
10092544.0,6822.728864192963,53913.0,10.0,7.75,0.0,1000.0,174.45,14.0
10125312.0,6844.958496570587,54092.0,10.0,8.75,0.0,390.0,83.575,17.0
10158080.0,6867.209435939789,54240.0,10.0,7.75,0.0,1000.0,126.675,13.0
10190848.0,6889.438917160034,54387.0,10.0,7.0,0.0,1000.0,257.625,13.0
10223616.0,6911.639938354492,54590.0,10.0,6.75,0.0,1000.0,253.05,13.0
10256384.0,6933.9428424835205,54769.0,10.0,8.0,0.0,1000.0,159.8,12.0
